name,x1,x2,y1,y2,classname
5159.jpg,1328,743,1552,904,face_with_mask
6395.jpeg,269,43,646,498,face_with_mask
6395.jpeg,300,304,515,498,face_with_mask
6005.jpg,493,53,885,592,face_without_mask
6005.jpg,1658,166,2056,682,face_without_mask
3622.png,386,79,489,203,face_with_mask
3622.png,387,141,437,201,face_with_mask
4338.png,167,19,493,439,face_with_mask
4338.png,196,233,453,435,face_with_mask
6072.jpg,1140,41,1823,956,face_without_mask
6333.jpg,478,32,593,186,face_without_mask
6333.jpg,591,23,777,184,face_without_mask
2197.png,253,98,437,314,face_without_mask
5116.jpg,303,95,489,317,face_with_mask
5116.jpg,299,185,479,314,face_with_mask
5992.jpg,333,385,381,456,face_without_mask
3403.png,232,54,358,201,face_without_mask
6099.jpg,567,38,732,210,face_without_mask
6099.jpg,421,89,539,207,face_without_mask
2833.png,211,5,578,490,face_with_mask
2833.png,216,222,524,486,face_with_mask
2068.jpg,375,411,1984,2454,face_without_mask
2068.jpg,210,124,2054,2599,face_with_mask
1912.jpg,501,51,573,140,face_with_mask
1912.jpg,508,80,545,127,face_with_mask
1912.jpg,506,37,594,125,face_with_mask
3799.png,416,55,550,254,face_with_mask
3799.png,434,154,540,252,face_with_mask
5157.jpg,271,17,559,436,face_with_mask
5157.jpg,285,250,522,436,face_with_mask
4357.png,202,123,246,184,face_with_mask
4357.png,271,125,318,186,face_without_mask
4357.png,143,162,169,202,face_without_mask
4357.png,208,158,244,182,face_with_mask
4357.png,100,143,116,159,face_without_mask
4357.png,64,144,79,160,face_without_mask
4357.png,89,168,114,194,face_without_mask
4491.png,0,117,125,357,face_with_mask
4491.png,112,160,254,397,face_with_mask
4491.png,113,303,252,394,face_with_mask
4491.png,1,240,121,353,face_with_mask
4491.png,458,169,503,230,face_with_mask
4491.png,408,109,503,238,face_with_mask
3800.png,701,74,870,280,face_without_mask
2158.png,137,26,556,567,face_with_mask
2158.png,159,312,519,559,face_with_mask
5858.jpg,217,110,469,419,face_without_mask
2418.png,225,5,481,312,face_with_mask
2418.png,233,123,474,312,face_with_mask
6137.png,126,19,418,385,face_without_mask
5881.jpg,187,73,410,344,face_without_mask
2728.png,154,5,469,386,face_with_mask
2728.png,177,201,427,379,face_with_mask
5632.jpg,292,2,405,145,face_without_mask
5632.jpg,593,6,719,154,face_without_mask
5632.jpg,898,6,1017,147,face_without_mask
2313.png,321,6,491,210,face_without_mask
2983.png,226,3,698,484,face_with_mask
2983.png,229,233,457,477,face_with_mask
1843.jpg,251,135,730,667,face_with_mask
1843.jpg,318,358,722,660,face_with_mask
2968.png,323,1,522,227,face_without_mask
1820.jpg,745,1083,1228,1713,face_without_mask
4993.jpg,227,0,633,470,face_without_mask
6249.jpg,205,71,345,235,face_without_mask
3376.png,26,223,83,301,face_with_mask
3376.png,76,182,135,256,face_with_mask
3376.png,191,194,254,270,face_with_mask
3376.png,281,203,340,278,face_with_mask
3376.png,363,198,420,284,face_with_mask
3376.png,418,210,463,269,face_with_mask
3376.png,31,263,83,294,face_with_mask
3376.png,84,221,130,248,face_with_mask
3376.png,203,228,250,265,face_with_mask
3376.png,285,234,334,272,face_with_mask
3376.png,371,245,419,281,face_with_mask
3376.png,420,241,461,266,face_with_mask
2518.png,228,82,307,200,face_without_mask
2518.png,229,70,306,199,face_with_mask
6110.jpg,97,74,226,235,face_without_mask
6110.jpg,631,95,777,256,face_without_mask
4165.png,330,195,540,392,face_with_mask
4165.png,334,252,456,391,face_with_mask
6332.jpg,266,49,582,409,face_without_mask
2716.png,129,47,276,262,face_with_mask
2716.png,141,157,267,259,face_with_mask
4793.png,78,9,347,334,face_without_mask
2860.png,374,81,440,160,face_with_mask
2860.png,405,233,457,291,face_with_mask
2860.png,377,114,429,153,face_with_mask
2860.png,155,132,179,151,face_with_mask
2860.png,409,267,450,288,face_with_mask
2860.png,148,111,188,156,face_with_mask
2860.png,9,98,57,156,face_with_mask
2860.png,19,126,54,157,face_with_mask
5703.jpg,374,38,980,691,face_without_mask
5064.jpg,142,23,476,455,face_with_mask
5064.jpg,764,136,985,445,face_with_mask
5064.jpg,977,32,1363,591,face_with_mask
5064.jpg,163,226,421,437,face_with_mask
5064.jpg,762,289,949,449,face_with_mask
5064.jpg,1017,298,1328,589,face_with_mask
2557.png,87,34,538,447,face_with_mask
2557.png,375,238,534,448,face_with_mask
2233.png,309,101,449,253,face_with_mask
2233.png,333,193,420,249,face_with_mask
4567.png,281,65,479,400,face_without_mask
6430.png,374,102,530,232,face_with_mask
6430.png,370,0,559,235,face_with_mask
3440.png,88,32,485,539,face_with_mask
3440.png,121,299,435,523,face_with_mask
6319.jpg,243,44,521,400,face_without_mask
4692.png,170,50,542,546,face_with_mask
4692.png,204,284,509,545,face_with_mask
4913.png,103,10,468,418,face_with_mask
4913.png,113,210,408,417,face_with_mask
5515.jpg,228,415,670,829,face_without_mask
3974.png,655,14,957,459,face_with_mask
3974.png,214,94,567,468,face_with_mask
3974.png,322,314,467,465,face_with_mask
3974.png,732,311,929,456,face_with_mask
2877.png,413,29,532,173,face_with_mask
2877.png,414,84,521,168,face_with_mask
3480.png,153,2,303,117,face_without_mask
2227.png,364,111,498,279,face_with_mask
2227.png,364,189,498,270,face_with_mask
5618.jpg,905,368,1442,997,face_without_mask
5618.jpg,2645,116,3280,925,face_without_mask
5990.jpg,208,7,677,574,face_without_mask
4934.png,422,25,503,123,face_with_mask
4934.png,423,69,469,120,face_with_mask
2939.png,192,1,318,197,face_with_mask
2939.png,212,96,310,193,face_with_mask
6031.jpg,165,42,250,154,face_without_mask
6031.jpg,322,89,381,175,face_without_mask
6031.jpg,507,130,589,214,face_without_mask
6031.jpg,614,163,646,195,face_without_mask
3675.png,140,6,304,174,face_with_mask
3675.png,405,166,565,378,face_with_mask
3675.png,160,78,284,175,face_with_mask
3675.png,412,287,551,376,face_with_mask
4801.png,212,7,446,284,face_without_mask
3176.png,331,253,391,321,face_with_mask
3176.png,351,296,391,313,face_with_mask
3176.png,158,323,174,339,face_with_mask
3176.png,441,330,448,340,face_with_mask
3176.png,162,331,174,336,face_with_mask
3176.png,441,337,447,339,face_with_mask
2516.png,112,9,598,485,face_without_mask
3126.png,248,4,391,219,face_with_mask
3126.png,592,37,831,328,face_with_mask
3126.png,594,197,727,323,face_with_mask
3126.png,262,122,364,217,face_with_mask
4713.png,497,239,574,326,face_with_mask
4713.png,499,281,553,323,face_with_mask
2127.jpg,75,21,424,479,face_without_mask
6081.jpg,327,17,457,171,face_without_mask
1929.jpg,556,101,805,398,face_without_mask
3385.png,163,26,480,458,face_with_mask
3385.png,166,252,448,444,face_with_mask
4677.png,297,16,359,103,face_with_mask
4677.png,506,11,577,85,face_with_mask
4677.png,302,61,353,98,face_with_mask
4677.png,512,45,560,79,face_with_mask
3660.png,237,97,466,435,face_with_mask
3660.png,6,112,205,363,face_with_mask
3660.png,24,230,180,360,face_with_mask
3660.png,237,254,428,432,face_with_mask
5720.jpg,266,17,398,176,face_without_mask
3612.png,24,201,107,307,face_with_mask
3612.png,97,230,170,331,face_with_mask
3612.png,316,266,373,335,face_with_mask
3612.png,173,270,218,336,face_with_mask
3612.png,41,253,96,293,face_with_mask
3612.png,97,276,154,330,face_with_mask
3612.png,173,305,214,333,face_with_mask
3612.png,315,297,358,328,face_with_mask
3083.png,328,174,394,252,face_with_mask
3083.png,339,219,366,250,face_with_mask
4843.png,171,7,554,466,face_without_mask
4991.jpg,412,25,815,608,face_with_mask
4991.jpg,428,327,797,604,face_with_mask
3947.png,91,3,508,568,face_with_mask
3947.png,143,301,479,566,face_with_mask
5672.jpg,219,19,404,299,face_without_mask
5672.jpg,77,122,226,344,face_without_mask
5957.jpg,387,446,452,517,face_without_mask
5957.jpg,673,464,733,527,face_without_mask
5957.jpg,107,64,227,197,face_without_mask
1983.jpg,435,82,642,323,face_with_mask
1983.jpg,442,172,598,320,face_with_mask
1856.jpg,680,340,1664,1784,face_without_mask
4113.png,409,59,564,287,face_with_mask
4113.png,417,191,540,285,face_with_mask
1814.jpg,260,133,484,426,face_without_mask
3997.png,96,28,403,353,face_with_mask
3997.png,202,158,402,347,face_with_mask
6329.jpg,463,15,973,524,face_without_mask
5360.jpg,205,322,532,640,face_without_mask
3064.png,97,116,196,241,face_with_mask
3064.png,327,107,398,207,face_without_mask
3064.png,509,230,592,356,face_with_mask
3064.png,538,96,588,192,face_without_mask
3064.png,115,179,179,236,face_with_mask
3064.png,530,297,591,355,face_with_mask
3779.png,305,111,335,150,face_with_mask
3779.png,310,129,332,147,face_with_mask
5659.jpg,424,86,716,514,face_without_mask
5659.jpg,710,240,926,572,face_without_mask
5145.jpg,509,172,605,319,face_with_mask
5145.jpg,522,271,587,319,face_with_mask
1971.jpg,263,33,391,181,face_with_mask
1971.jpg,300,92,385,167,face_with_mask
5291.jpg,138,11,697,642,face_without_mask
2296.png,373,15,546,199,face_with_mask
2296.png,382,96,485,196,face_with_mask
2053.jpg,520,68,657,231,face_with_mask
2053.jpg,304,37,471,210,face_with_mask
2053.jpg,57,135,212,321,face_with_mask
3486.png,173,0,540,402,face_with_mask
3486.png,212,191,443,403,face_with_mask
1986.jpg,210,269,700,918,face_with_mask
1986.jpg,820,30,1480,785,face_with_mask
1986.jpg,868,303,1270,755,face_with_mask
1986.jpg,262,503,685,897,face_with_mask
5557.jpg,854,51,1905,1476,face_without_mask
5537.jpg,855,250,1255,902,face_without_mask
2688.png,230,7,632,312,face_with_mask
2688.png,321,104,572,301,face_with_mask
3410.png,426,57,531,196,face_with_mask
3410.png,432,120,523,194,face_with_mask
4148.png,275,5,722,534,face_with_mask
4148.png,281,228,692,539,face_with_mask
2511.png,448,115,553,196,face_without_mask
2448.png,106,113,131,149,face_with_mask
2448.png,173,122,208,162,face_with_mask
2448.png,337,118,371,154,face_with_mask
2448.png,339,135,363,153,face_with_mask
2448.png,247,155,271,168,face_with_mask
2448.png,177,141,204,160,face_with_mask
2448.png,108,134,129,149,face_with_mask
2448.png,244,126,277,165,face_with_mask
6283.jpg,259,65,422,247,face_without_mask
6047.jpg,637,15,831,256,face_without_mask
6165.jpg,470,204,741,551,face_without_mask
5305.jpg,156,56,303,281,face_without_mask
5305.jpg,471,98,585,231,face_without_mask
3908.png,203,51,304,175,face_without_mask
4044.png,586,116,731,307,face_with_mask
4044.png,600,213,693,304,face_with_mask
3350.png,259,78,369,206,face_with_mask
3350.png,454,7,559,149,face_with_mask
3350.png,624,5,740,142,face_with_mask
3350.png,454,75,523,148,face_with_mask
3350.png,292,132,359,201,face_with_mask
3350.png,633,72,721,139,face_with_mask
3350.png,92,161,128,211,face_with_mask
3350.png,779,175,793,211,face_with_mask
3350.png,88,91,204,211,face_with_mask
3350.png,777,98,811,214,face_with_mask
5799.jpg,64,0,539,590,face_without_mask
5019.jpg,100,109,239,292,face_with_mask
5019.jpg,135,203,233,277,face_with_mask
2002.jpg,79,82,270,364,face_without_mask
5648.jpg,176,3,551,366,face_without_mask
3553.png,180,69,370,336,face_with_mask
3553.png,223,199,358,332,face_with_mask
2730.png,165,5,330,191,face_without_mask
2067.jpg,368,151,625,467,face_without_mask
2502.png,430,85,581,242,face_with_mask
2502.png,434,158,495,238,face_with_mask
4545.png,174,8,697,485,face_with_mask
4545.png,223,193,654,484,face_with_mask
5920.jpeg,1507,188,2197,989,face_without_mask
5920.jpeg,476,180,1003,861,face_without_mask
4212.png,348,4,744,528,face_with_mask
4212.png,397,272,692,527,face_with_mask
4212.png,315,2,739,529,face_with_mask
5585.jpg,303,218,552,489,face_without_mask
3579.png,207,143,272,228,face_with_mask
3579.png,301,103,383,202,face_with_mask
3579.png,420,309,495,400,face_with_mask
3579.png,209,181,271,225,face_with_mask
3579.png,305,147,373,201,face_with_mask
3579.png,424,348,491,398,face_with_mask
5193.jpg,3460,33,4737,1798,face_with_mask
5193.jpg,3487,926,4574,1806,face_with_mask
2279.png,82,180,357,432,face_with_mask
2279.png,205,303,346,436,face_with_mask
2279.png,1,173,57,294,face_with_mask
2279.png,0,9,77,301,face_with_mask
3014.png,318,8,416,161,face_with_mask
3014.png,321,101,405,160,face_with_mask
5065.jpg,1519,1148,2521,2666,face_with_mask
5065.jpg,1521,1974,2384,2643,face_with_mask
2312.png,93,60,340,259,face_without_mask
3120.png,135,285,163,319,face_with_mask
3120.png,400,282,415,304,face_with_mask
3120.png,402,296,412,303,face_with_mask
3120.png,136,303,152,318,face_with_mask
2484.png,174,232,233,294,face_without_mask
4358.png,374,44,510,215,face_with_mask
4358.png,396,119,507,210,face_with_mask
4846.png,254,145,412,371,face_with_mask
4846.png,265,245,399,352,face_with_mask
2445.png,105,28,294,269,face_without_mask
2445.png,369,33,518,294,face_without_mask
6237.jpg,330,96,492,315,face_without_mask
6237.jpg,574,143,745,377,face_without_mask
6237.jpg,924,418,1016,563,face_without_mask
4680.png,406,3,525,144,face_without_mask
4444.png,269,142,369,274,face_with_mask
4444.png,271,196,355,273,face_with_mask
6248.jpg,513,0,621,114,face_without_mask
6248.jpg,186,102,261,195,face_without_mask
6248.jpg,309,41,399,153,face_without_mask
6248.jpg,42,135,111,224,face_without_mask
4479.png,2,2,515,572,face_without_mask
4479.png,10,5,500,584,face_with_mask
1976.jpg,778,99,1338,793,face_with_mask
1976.jpg,804,350,1198,755,face_with_mask
2842.png,86,0,519,443,face_with_mask
2842.png,160,196,418,446,face_with_mask
6175.jpg,149,107,191,168,face_without_mask
6175.jpg,213,123,270,197,face_without_mask
6175.jpg,315,130,368,197,face_without_mask
6175.jpg,374,97,415,162,face_without_mask
6175.jpg,397,164,458,240,face_without_mask
6175.jpg,512,133,559,196,face_without_mask
6175.jpg,610,162,653,226,face_without_mask
6175.jpg,646,123,687,180,face_without_mask
6175.jpg,669,165,725,226,face_without_mask
6175.jpg,758,116,808,188,face_without_mask
6175.jpg,108,116,167,184,face_without_mask
6175.jpg,16,103,82,181,face_without_mask
3071.png,159,48,403,322,face_with_mask
3071.png,752,10,1016,319,face_without_mask
3071.png,258,211,377,316,face_with_mask
4365.png,234,1,359,146,face_with_mask
4365.png,35,204,292,532,face_with_mask
4365.png,1,122,110,299,face_with_mask
4365.png,109,53,194,171,face_with_mask
4365.png,3,233,78,294,face_with_mask
4365.png,118,125,183,167,face_with_mask
4365.png,271,60,356,141,face_with_mask
4365.png,96,374,288,529,face_with_mask
3839.png,61,135,334,455,face_with_mask
3839.png,63,285,257,455,face_with_mask
3878.png,78,64,397,503,face_with_mask
3878.png,364,256,604,576,face_with_mask
3878.png,103,257,376,499,face_with_mask
3878.png,380,401,591,574,face_with_mask
5248.jpg,146,5,389,301,face_without_mask
4859.png,298,48,388,164,face_with_mask
4859.png,306,107,375,156,face_with_mask
2173.png,212,50,413,324,face_with_mask
2173.png,257,184,412,320,face_with_mask
2804.png,193,35,493,472,face_without_mask
2804.png,184,32,527,532,face_with_mask
4607.png,408,186,682,585,face_with_mask
4607.png,408,390,679,585,face_with_mask
4995.jpg,186,70,291,232,face_with_mask
4995.jpg,195,169,279,228,face_with_mask
2500.png,373,13,484,157,face_with_mask
2500.png,398,99,481,154,face_with_mask
3295.png,481,57,575,160,face_with_mask
3295.png,3,1,124,119,face_without_mask
3295.png,492,106,551,156,face_with_mask
6137.jpg,560,166,610,227,face_without_mask
3184.png,244,87,458,310,face_with_mask
3184.png,119,88,213,199,face_with_mask
3184.png,134,141,208,198,face_with_mask
3184.png,246,194,348,299,face_with_mask
3184.png,41,5,141,84,face_without_mask
3184.png,450,97,537,267,face_without_mask
6421.png,275,135,421,292,face_with_mask
6421.png,271,23,436,290,face_with_mask
3869.png,266,68,469,352,face_with_mask
3869.png,124,43,279,329,face_with_mask
3869.png,166,265,269,320,face_with_mask
3869.png,277,216,446,353,face_with_mask
4424.png,352,38,526,228,face_with_mask
4424.png,354,131,452,225,face_with_mask
6275.jpg,156,91,245,211,face_without_mask
4146.png,81,68,543,514,face_with_mask
4146.png,249,220,539,511,face_with_mask
2890.png,16,88,157,264,face_with_mask
2890.png,58,181,155,262,face_with_mask
3852.png,84,3,575,600,face_with_mask
3852.png,86,238,568,600,face_with_mask
4522.png,194,8,497,487,face_without_mask
5944.jpg,745,130,851,267,face_without_mask
5944.jpg,1021,172,1153,304,face_without_mask
2344.png,155,132,238,227,face_with_mask
2344.png,528,44,614,173,face_with_mask
2344.png,164,172,235,221,face_with_mask
2344.png,534,119,603,170,face_with_mask
2344.png,621,102,675,155,face_without_mask
2734.png,378,100,427,165,face_with_mask
2734.png,9,110,70,190,face_without_mask
2734.png,154,139,206,200,face_without_mask
2734.png,317,215,350,262,face_without_mask
2734.png,393,141,423,162,face_with_mask
2330.png,529,230,622,309,face_without_mask
4907.png,178,112,535,582,face_with_mask
4907.png,215,360,495,559,face_with_mask
6323.jpg,353,20,686,428,face_without_mask
3952.png,212,4,584,508,face_with_mask
3952.png,236,273,520,504,face_with_mask
3651.png,166,26,530,501,face_with_mask
3651.png,231,286,527,495,face_with_mask
3674.png,1,2,286,305,face_with_mask
3674.png,25,84,272,303,face_with_mask
5483.jpg,216,40,306,158,face_without_mask
5483.jpg,115,44,190,143,face_without_mask
5483.jpg,456,82,518,164,face_without_mask
5483.jpg,456,84,517,161,face_with_mask
3041.png,87,2,515,519,face_with_mask
3041.png,92,235,468,507,face_with_mask
2769.png,276,6,363,111,face_with_mask
2769.png,276,59,333,113,face_with_mask
5408.jpg,329,43,518,275,face_without_mask
1831.jpg,324,215,768,846,face_without_mask
6346.jpg,590,1,763,185,face_without_mask
5349.jpg,127,41,190,130,face_without_mask
4944.png,354,116,549,374,face_with_mask
4944.png,361,262,510,366,face_with_mask
2095.jpg,204,12,488,424,face_without_mask
2095.jpg,7,119,120,285,face_without_mask
2095.jpg,562,42,699,211,face_without_mask
5615.jpg,233,284,474,521,face_with_mask
5615.jpg,106,47,532,547,face_with_mask
3750.png,94,4,535,543,face_with_mask
3750.png,96,235,387,543,face_with_mask
6280.jpg,210,162,531,569,face_without_mask
2121.jpg,183,28,358,261,face_with_mask
2121.jpg,695,54,777,170,face_without_mask
2121.jpg,216,164,347,260,face_with_mask
6234.jpg,611,5,1009,516,face_without_mask
5604.jpg,240,21,303,113,face_without_mask
4646.png,300,112,422,248,face_with_mask
4646.png,374,186,418,242,face_with_mask
3524.png,280,160,330,222,face_with_mask
3524.png,116,209,128,219,face_with_mask
3524.png,466,280,477,295,face_with_mask
3524.png,184,188,228,240,face_with_mask
3524.png,94,175,130,224,face_with_mask
3524.png,462,243,508,294,face_with_mask
3524.png,459,173,486,215,face_with_mask
3524.png,30,181,51,215,face_with_mask
3524.png,34,201,50,212,face_with_mask
3524.png,470,196,486,208,face_with_mask
4744.png,115,8,572,598,face_with_mask
4744.png,118,332,566,606,face_with_mask
5122.jpg,41,27,346,445,face_without_mask
6014.jpg,149,4,264,140,face_without_mask
6014.jpg,405,77,618,317,face_without_mask
6108.png,414,23,580,269,face_without_mask
5953.jpg,272,135,358,234,face_without_mask
6298.jpg,156,129,269,320,face_without_mask
6298.jpg,390,127,540,283,face_without_mask
5210.jpg,1578,1376,2153,1870,face_with_mask
5210.jpg,1830,1544,2155,1802,face_with_mask
2383.png,111,15,249,170,face_without_mask
4655.png,3,14,128,349,face_with_mask
4655.png,2,175,119,346,face_with_mask
4655.png,240,252,288,297,face_without_mask
4655.png,352,253,377,289,face_without_mask
4655.png,433,255,463,294,face_without_mask
2592.png,4,0,835,625,face_with_mask
2592.png,295,179,795,616,face_with_mask
2515.png,101,40,251,266,face_with_mask
2515.png,412,29,464,229,face_with_mask
2515.png,114,170,245,266,face_with_mask
2515.png,424,125,465,225,face_with_mask
6347.jpg,233,20,518,414,face_without_mask
2451.png,255,78,346,193,face_with_mask
2451.png,271,131,342,192,face_with_mask
2134.jpg,1243,150,1593,465,face_with_mask
2134.jpg,1256,317,1518,467,face_with_mask
3532.png,22,3,453,491,face_with_mask
3532.png,32,269,402,484,face_with_mask
6000.jpg,517,259,585,352,face_without_mask
6000.jpg,557,368,614,447,face_without_mask
6000.jpg,555,452,637,556,face_without_mask
6000.jpg,666,453,743,560,face_without_mask
6000.jpg,636,312,705,405,face_without_mask
6000.jpg,697,329,731,398,face_without_mask
6000.jpg,741,320,810,401,face_without_mask
6000.jpg,802,306,857,386,face_without_mask
6000.jpg,893,293,961,375,face_without_mask
6000.jpg,434,309,493,385,face_without_mask
6000.jpg,438,455,539,531,face_without_mask
6000.jpg,349,545,422,642,face_without_mask
6000.jpg,225,445,312,556,face_without_mask
6000.jpg,76,434,191,544,face_without_mask
6000.jpg,80,373,133,445,face_without_mask
6000.jpg,116,329,199,419,face_without_mask
6000.jpg,231,354,300,431,face_without_mask
6000.jpg,343,317,399,406,face_without_mask
6000.jpg,400,339,448,406,face_without_mask
5398.jpg,517,302,619,430,face_without_mask
5398.jpg,390,251,490,392,face_without_mask
5398.jpg,681,300,772,433,face_without_mask
5798.jpg,359,55,810,450,face_without_mask
3851.png,186,145,454,517,face_with_mask
3851.png,241,304,427,511,face_with_mask
2758.png,232,7,437,228,face_without_mask
2758.png,254,13,416,228,face_with_mask
4666.png,195,203,446,535,face_without_mask
4666.png,54,418,86,459,face_without_mask
4666.png,568,416,654,506,face_without_mask
4666.png,661,473,686,498,face_without_mask
5446.jpg,251,142,594,445,face_without_mask
2152.jpg,150,40,328,290,face_with_mask
2152.jpg,499,59,673,327,face_with_mask
2152.jpg,158,164,325,287,face_with_mask
2152.jpg,515,224,667,326,face_with_mask
2923.png,195,29,305,162,face_without_mask
3708.png,137,0,615,621,face_without_mask
3708.png,181,235,591,615,face_with_mask
3987.png,127,19,191,89,face_with_mask
3987.png,132,52,174,84,face_with_mask
2180.png,325,171,391,252,face_with_mask
2180.png,5,245,64,310,face_with_mask
2180.png,5,271,57,307,face_with_mask
2180.png,340,221,384,251,face_with_mask
6205.jpg,185,30,546,493,face_without_mask
2695.png,108,185,377,544,face_without_mask
5608.jpg,300,6,537,318,face_without_mask
4036.png,112,6,451,354,face_with_mask
4036.png,110,126,378,349,face_with_mask
5300.jpeg,1441,376,1581,489,face_with_mask
5300.jpeg,1442,274,1613,478,face_with_mask
2932.png,240,5,393,241,face_without_mask
2932.png,247,10,391,238,face_with_mask
4589.png,65,9,506,579,face_with_mask
4589.png,140,321,427,579,face_with_mask
5911.jpg,368,65,507,225,face_without_mask
5911.jpg,328,174,370,259,face_without_mask
5911.jpg,2,169,47,259,face_without_mask
2307.png,125,1,398,315,face_without_mask
2307.png,129,1,397,311,face_with_mask
2619.png,766,301,908,473,face_with_mask
2619.png,102,5,542,369,face_with_mask
2619.png,779,401,888,469,face_with_mask
2619.png,364,291,411,360,face_with_mask
5221.jpeg,209,150,544,579,face_with_mask
5221.jpeg,283,348,540,575,face_with_mask
2365.png,430,38,535,201,face_with_mask
2365.png,713,71,796,184,face_with_mask
2365.png,436,123,524,196,face_with_mask
2365.png,722,124,778,182,face_with_mask
6101.jpg,624,45,829,335,face_without_mask
6101.jpg,115,230,327,465,face_without_mask
6101.jpg,292,175,404,329,face_without_mask
6101.jpg,1229,123,1490,401,face_without_mask
4885.png,82,52,411,462,face_with_mask
4885.png,75,239,397,462,face_with_mask
4783.png,201,127,281,208,face_without_mask
2406.png,192,445,280,546,face_with_mask
2406.png,199,486,265,541,face_with_mask
3919.png,172,4,587,588,face_with_mask
3919.png,191,250,548,582,face_with_mask
5925.jpeg,1181,237,1692,831,face_without_mask
2261.png,4,67,278,382,face_with_mask
2261.png,463,82,622,299,face_with_mask
2261.png,490,223,591,295,face_with_mask
2261.png,53,293,164,362,face_with_mask
5093.jpg,476,25,571,140,face_with_mask
5093.jpg,592,32,691,154,face_with_mask
5093.jpg,480,90,536,138,face_with_mask
5093.jpg,598,92,669,147,face_with_mask
4140.png,94,43,282,321,face_with_mask
4140.png,118,192,251,321,face_with_mask
2772.png,305,140,509,357,face_with_mask
2772.png,302,224,440,360,face_with_mask
4571.png,88,8,498,612,face_with_mask
4571.png,107,319,473,613,face_with_mask
2049.jpg,839,611,1994,2139,face_with_mask
2049.jpg,925,1311,1692,2068,face_with_mask
1963.png,139,60,428,426,face_with_mask
1963.png,157,230,404,409,face_with_mask
3962.png,762,68,1119,453,face_without_mask
5629.jpg,556,134,762,360,face_without_mask
5652.jpg,128,103,214,197,face_without_mask
5652.jpg,256,74,353,185,face_without_mask
5652.jpg,375,76,473,199,face_without_mask
6367.jpg,215,311,654,847,face_without_mask
5521.jpg,146,0,472,363,face_without_mask
3837.png,222,129,518,522,face_with_mask
3837.png,235,324,490,519,face_with_mask
6227.jpg,253,4,485,310,face_without_mask
6227.jpg,31,62,254,336,face_without_mask
5067.jpg,62,74,439,529,face_with_mask
5067.jpg,100,242,422,528,face_with_mask
3209.png,306,22,675,541,face_with_mask
3209.png,335,282,671,539,face_with_mask
5574.jpg,385,43,502,195,face_without_mask
3435.png,85,0,390,466,face_with_mask
3435.png,171,239,381,461,face_with_mask
3251.png,136,176,400,529,face_with_mask
3251.png,169,334,383,520,face_with_mask
6216.jpg,259,144,319,218,face_without_mask
6216.jpg,114,91,176,165,face_without_mask
6216.jpg,367,158,418,225,face_without_mask
6216.jpg,179,134,216,183,face_without_mask
6216.jpg,418,104,467,169,face_without_mask
6216.jpg,476,123,535,196,face_without_mask
2712.png,170,7,580,545,face_with_mask
2712.png,234,271,575,546,face_with_mask
2207.png,279,83,342,171,face_without_mask
6324.jpg,496,7,750,387,face_without_mask
5556.jpg,991,287,1099,453,face_without_mask
5556.jpg,1324,456,1458,613,face_without_mask
3572.png,96,257,147,326,face_with_mask
3572.png,250,275,296,338,face_with_mask
3572.png,257,304,290,333,face_with_mask
3572.png,111,289,143,325,face_with_mask
3572.png,282,248,308,274,face_without_mask
3572.png,356,268,379,289,face_without_mask
3984.png,354,74,470,201,face_with_mask
3984.png,371,129,465,196,face_with_mask
4773.png,379,83,539,265,face_with_mask
4773.png,377,152,532,240,face_with_mask
3521.png,5,130,194,392,face_with_mask
3521.png,39,250,186,387,face_with_mask
2454.png,373,17,505,211,face_without_mask
6141.jpg,157,294,356,514,face_without_mask
6141.jpg,374,201,541,455,face_without_mask
3098.png,28,44,542,422,face_without_mask
3363.png,406,10,648,249,face_with_mask
3363.png,415,96,582,244,face_with_mask
3315.png,99,59,399,416,face_without_mask
4372.png,118,4,357,325,face_with_mask
4372.png,144,167,347,321,face_with_mask
4977.png,718,154,761,205,face_with_mask
4977.png,401,162,469,242,face_with_mask
4977.png,403,197,438,236,face_with_mask
4977.png,718,174,742,204,face_with_mask
3290.png,267,122,346,218,face_without_mask
4266.png,175,8,328,217,face_without_mask
4519.png,153,118,224,205,face_with_mask
4519.png,189,169,223,201,face_with_mask
4519.png,307,134,351,178,face_without_mask
4256.png,99,0,380,373,face_without_mask
1977.jpg,470,113,884,572,face_without_mask
2416.png,105,7,352,363,face_without_mask
2987.png,258,76,502,440,face_with_mask
2987.png,276,270,480,430,face_with_mask
6214.jpg,66,517,394,903,face_without_mask
6214.jpg,261,127,666,639,face_without_mask
3341.png,54,87,297,397,face_with_mask
3341.png,59,228,296,393,face_with_mask
5475.jpg,710,376,1006,629,face_with_mask
5475.jpg,710,188,1086,625,face_with_mask
5511.jpg,289,0,520,326,face_without_mask
2562.png,650,90,705,173,face_with_mask
2562.png,358,84,424,181,face_with_mask
2562.png,89,6,179,109,face_with_mask
2562.png,358,126,423,180,face_with_mask
2562.png,653,130,703,172,face_with_mask
2562.png,99,49,172,109,face_with_mask
6120.jpg,208,48,352,208,face_without_mask
5049.jpg,391,108,667,504,face_with_mask
5049.jpg,416,277,640,484,face_with_mask
4866.png,693,157,740,210,face_with_mask
4866.png,647,148,689,194,face_with_mask
4866.png,600,134,638,173,face_with_mask
4866.png,551,116,583,156,face_with_mask
